conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,regulatedProfessionNote,scopeNote,definition,inScheme,description,code
Occupation,http://data.europa.eu/esco/occupation/01989dd8-36c0-43cc-a82d-2bfc409de9c4,2149,inženjer/inženjerka za demontažu industrijskog pogona,"inženjerka strojarstva
inženjer za demontažu industrijskog pogona
inženjer strojarstva
inženjer za demontažu
inženjerka za demontažu industrijskog pogona
inženjerka za demontažu",,released,2016-07-05T16:23:14Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Inženjeri za demontažu industrijskog pogona istražuju i planiraju optimalan način demontaže industrijske opreme, strojeva i zgrada koje su dosegle kraj radnog vijeka. Analiziraju potreban rad i izrađuju rasporede raznih operacija. Voditeljima timova daju upute i nadziru njihov rad.",2149.6
Occupation,http://data.europa.eu/esco/occupation/01a83071-6533-4675-b2da-f0c6d02669f5,3315,likvidator/likvidatorica šteta,"likivdator šteta
likvidatorica šteta",,released,2017-01-17T13:28:05Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Likvidatori šteta osiguravaju točno rješavanje svih odštetnih zahtjeva te se brinu da se ugovarateljima osiguranja isplaćuju valjane tražbine. Upotrebljavaju statističke podatke i dostavljaju izvješća za izračun i prilagodbu odštetnih zahtjeva prema potrebi, komuniciraju s ugovarateljima osiguranja i prate napredak zahtjeva.",3315.3
Occupation,http://data.europa.eu/esco/occupation/01bcac9f-7881-4664-bd63-dea700e3b117,1223,direktor/direktorica proizvodnje konfekcijske odjeće,"direktorica proizvodnje konfekcijske odjeće
direktor proizvodnje konfekcijske odjeće",,released,2016-07-05T17:13:21Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Direktori proizvodnje konfekcijske odjeće definiraju koncepte proizvoda koji su u skladu s ciljnim potrošačima i općom marketinškom strategijom. Primaju znanstvene rezultate i specifikacije kako bi vodili sastanke i provedbu svih relevantnih sezonskih i strateških koncepata, uključujući distribuciju s obzirom na kanale i proizvode, uvođenje boja i asortiman proizvoda. Osiguravaju realizaciju i izvršavanje u okviru proračuna. Upravljaju i izvršavaju liniju proizvoda i životni ciklus kategorije od utvrđivanja koncepta preko prodaje i distribucije, doprinosa u istraživanju tržišta, trendova u industriji do utjecanja na koncepte i proizvode unutar kategorije.",1223.2.1.1
Occupation,http://data.europa.eu/esco/occupation/01da600c-ddb3-4a37-95e9-5301b459ae90,8131,rukovatelj/rukovateljica separatorom nitroglicerina,"rukovatelj separatorom nitroglicerina
rukovateljica separatorom nitroglicerina",,released,2016-07-05T17:07:00Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Rukovatelji separatorom nitroglicerina održavaju gravitacijski separator, koji se upotrebljava u obradi eksploziva, kontrolom temperature i protoka tekućina kako bi se nitroglicerin odvojio od istrošene kiseline.",8131.14
Occupation,http://data.europa.eu/esco/occupation/01ffb917-98dc-48c1-91ad-93c4104e791d,2149,inženjer/inženjerka biomedicine,"inženjerka biomedicine
inženjer biomedicine",,released,2016-07-05T16:16:38Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Inženjeri biomedicine kombiniraju znanje o inženjerskim načelima i biološkim nalazima za razvoj liječenja, lijekova i u opće zdravstvene svrhe. Mogu razvijati rješenja u rasponu od poboljšanja komponenti u konvencionalnim lijekovima do razvoja implantata i liječenja tkiva.",2149.4.1
Occupation,http://data.europa.eu/esco/occupation/021663ca-a367-472e-a1f0-6d8ab5b2d860,3412,specijalizirani udomitelj / specijalizirana udomiteljica,"specijalizirani udomitelj
specijalizirana udomiteljica",,released,2017-02-23T12:35:15Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Specijalizirani udomitelji pravno pomažu i podupiru maloljetnu djecu, osobe s duševnim smetnjama ili onesposobljene starije osobe u osobnom životu. Mogu upravljati njihovom imovinom, pomoći u svakodnevnom upravljanju financijama i u zdravstvenim i socijalnim potrebama štićenika.",3412.2
Occupation,http://data.europa.eu/esco/occupation/02375132-3290-4221-bf55-d93ec61a3bf3,7318,tkalac/tkalja,"tkalja
tkalac",,released,2017-01-17T11:54:00Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Tkalci upravljaju postupcima tkanja na tradicionalnim ručno pokretanim strojevima za tkanje (od svile do tepiha, od ravne tkanine do žakarda). Prate kvalitetu tkanine i stanje strojeva, kao što su pletene tkanine za odjeću, kućanstvo ili tehničku krajnju uporabu. Izvršavaju mehaničke radove na strojevima koji pretvaraju pređu u tkaninu kao što su pokrivači, sagovi, ručnici i materijali za odjeću. Popravljaju kvarove na razboju koje su prijavili tkalci i popunjavaju provjeravaju proizvod u skladu s uputama.",7318.6
Occupation,http://data.europa.eu/esco/occupation/02447817-ea01-4d8b-b09c-8bc128e447e6,7122,postavljač/postavljačica keramičkih pločica,"polagačica keramičkih pločica
postavljačica keramičkih pločica
postavljač keramičkih pločica
polagač keramičkih pločica",,released,2017-01-17T13:15:02Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Postavljači keramičkih pločica postavljaju pločice na zidove i podove. Režu pločice kako bi postigli odgovarajuću veličinu i oblik, pripremaju površinu i postavljaju pločice tako da su ravne. Postavljači pločica mogu raditi i na kreativnim i umjetničkim projektima, kao što je postavljanje mozaika.",7122.4
Occupation,http://data.europa.eu/esco/occupation/0249b723-1d20-4ff9-8623-d20b98d0b4a4,1420,voditelj/voditeljica prodavaonice cipela i kožne galanterije,"voditeljica prodavaonice cipela i kožne galanterije
voditelj prodavaonice cipela i kožne galanterije",,released,2016-07-05T17:16:48Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations",Voditelji prodavaonice cipela i kožne galanterije odgovorni su za aktivnosti i osoblje specijaliziranih trgovina.,1420.4.38
Occupation,http://data.europa.eu/esco/occupation/02609ece-cea3-43fa-bf38-b6fb821f28b2,3339,upravitelj/upraviteljica turoperatora,"upravitelj turoperatora
upraviteljica turoperatora
menadžerica turoperatora
menadžer turoperatora",,released,2016-07-05T16:59:24Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations",Upravitelji turoperatora zaduženi su za upravljanje zaposlenicima i aktivnostima turoperatora povezanih s organizacijom paket-aranžmana i drugih turističkih usluga.,3339.10
Occupation,http://data.europa.eu/esco/occupation/026401a9-7d56-4d7b-8052-38985ddbeafa,6123,uzgajatelj/uzgajateljica pčela,"uzgajatelj počela
uzgajatelj za pčele
uzgajivač životinja
uzgajateljica pčela
specijalistica za uzgoj pčela
uzgajateljica za pčele
specijalist za uzgoj pčela
uzgajivačica životinja",,released,2016-07-05T13:36:28Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",Uzgajatelji pčela nadziru uzgoj pčela i svakodnevnu skrb o njima. Održavaju zdravlje i dobrobit pčela.,6123.1
Occupation,http://data.europa.eu/esco/occupation/0264b794-3771-47aa-a675-78bf13b62ee7,3342,pravni tajnik / pravna tajnica,"pravna tajnica
pravni tajnik
asistent u službi za pravne, kadrovske i opće poslove
asistentica u službi za pravne, kadrovske i opće poslove",,released,2017-01-17T13:06:39Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Pravni tajnici obavljaju svakodnevne administrativne poslove u tvrtkama, javnobilježničkim uredima i trgovačkim društvima. Obavljaju aktivnosti kao što su pisanje pisama, odgovaranje na pozive i tipkanje. Kombiniraju te aktivnosti s posebnim znanjem i razumijevanjem postupaka i propisa u području pravnih poslova.",3342.2
Occupation,http://data.europa.eu/esco/occupation/026a5233-cad9-4b1d-8852-22c2685ab34e,3134,tehničar/tehničarka sustava naftnih crpki,"tehničarka sustava naftnih crpki
tehničar sustava naftnih crpki",,released,2016-07-05T17:07:33Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",Tehničari sustava naftnih crpki kontroliraju crpke kojima se omogućuje neometana cirkulacija nafte i proizvoda dobivenih od nafte. Nadziru protok unutar cijevi u rafineriji i ispituju opremu kako bi se osigurali minimalni prekidi. Tehničari sustava naftnih crpki djeluju iz visoko automatizirane kontrolne prostorije odakle komuniciraju s drugim radnicima kako bi koordinirali aktivnosti crpke. Tehničari sustava naftnih crpki provode manje popravke i održavanje te podnose izvješća prema potrebi.,3134.4
