conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,regulatedProfessionNote,scopeNote,definition,inScheme,description,code
Occupation,http://data.europa.eu/esco/occupation/0152b59d-5005-470c-9273-ef321477d8dc,8131,operátor/operátorka stroja na výrobu netkaných vlákien,"operátorka stroja na výrobu netkaných vlákien
operátor stroja na výrobu netkaných vlákien",,released,2016-07-05T17:02:36Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",Operátori stroja na výrobu netkaných vlákien vykonávajú operácie chemického spracovania netkaných textílií.,8131.15
Occupation,http://data.europa.eu/esco/occupation/01649ae9-22ee-4dba-83a8-3a2c51fbbe95,1345,riaditeľ/riaditeľka inštitúcie vysokoškolského vzdelávania,"riaditeľ inštitúcie vysokoškolského vzdelávania
rektorka vysokej školy
riaditeľka inštitúcie vysokoškolského vzdelávania
rektor vysokej školy",,released,2016-10-20T15:41:50Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Riaditelia inštitúcií vysokoškolského vzdelávania riadia každodenné činnosti inštitúcií vysokoškolského vzdelávania, napríklad vysokej školy alebo odbornej školy. Rozhodujú o prijímaní študentov na školy a zodpovedajú za dodržiavanie učebných osnov, ktoré určujú akademický rozvoj študentov. Riadia personál, rozpočet školy, programy akademickej obce a dohliadajú na komunikáciu medzi jednotlivými útvarmi. Takisto zabezpečujú, aby inštitúcia spĺňala štátne požiadavky na vzdelávanie stanovené zákonom.",1345.1.5
Occupation,http://data.europa.eu/esco/occupation/0181835d-dd00-49e2-9fc4-e1382a65957f,3123,supervízor/supervízorka izolačných prác,"supervízor izolačných prác
supervízorka izolačných prác",,released,2016-07-05T16:01:57Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",Supervízori izolačných prác monitorujú izolačné činnosti. Prideľujú úlohy a prijímajú rýchle rozhodnutia na vyriešenie problémov.,3123.1.13
Occupation,http://data.europa.eu/esco/occupation/01989dd8-36c0-43cc-a82d-2bfc409de9c4,2149,špecialista/špecialistka na demontáž,"špecialistka na demontáž
špecialista na demontáž",,released,2016-07-05T16:23:14Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Špecialisti na demontáž skúmajú a plánujú optimálny spôsob demontáže priemyselných zariadení, strojov a budov, ktorým skončila životnosť. Analyzujú požadovanú prácu a plánujú rôzne operácie. Poskytujú pokyny vedúcim tímu a dohliadajú na ich prácu.",2149.6
Occupation,http://data.europa.eu/esco/occupation/01a83071-6533-4675-b2da-f0c6d02669f5,3315,likvidátor/likvidátorka poistných udalostí,"likvidátorka poistných udalostí
likvidátor poistných udalostí",,released,2017-01-17T13:28:05Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Likvidátori poistných udalostí zabezpečujú, aby sa so všetkými poistnými pohľadávkami zaobchádzalo presne a aby sa zaplatili oprávnené poistné nároky poistníkom. Používajú štatistické údaje a podávajú správy na výpočet a úpravu pohľadávok podľa potreby, komunikujú s poistníkmi a usmerňujú ich a sledujú pokrok pri uplatňovaní nároku.",3315.3
Occupation,http://data.europa.eu/esco/occupation/01bcac9f-7881-4664-bd63-dea700e3b117,1223,manažér/manažérka vývoja v odevnom priemysle,"manažérka vývoja produktov v odevnom priemysle
manažér vývoja v odevnom priemysle",,released,2016-07-05T17:13:21Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Manažéri vývoja produktov v odevnom priemysle stanovujú koncepcie výrobkov v súlade s cieľovou skupinou spotrebiteľov a s celkovou marketingovou stratégiou. Dostávajú vedecké zistenia a špecifikácie s cieľom viesť inštruktáž a vykonávanie všetkých príslušných sezónnych a strategických koncepcií vrátane distribúcie podľa kanálov, výrobkov, farieb a obchodného sortimentu. Zabezpečujú realizáciu a plnenie rozpočtu. Riadia a vykonávajú životný cyklus produktovej rady a produktovej kategórie od stanovenia koncepcie, predaja, distribúcie, prieskumu trhu a trendov v priemysle až po ovplyvňovanie konceptov a produktov určitej kategórie.",1223.2.1.1
Occupation,http://data.europa.eu/esco/occupation/01da600c-ddb3-4a37-95e9-5301b459ae90,8131,operátor/operátorka gravitačného separátora,"operátor gravitačného separátora
operátorka gravitačného separátora",,released,2016-07-05T17:07:00Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Operátori gravitačného separátora vykonávajú údržbu gravitačného separátora, ktorý sa používa pri spracovaní výbušnín a reguluje teplotu a prietok kvapaliny s cieľom oddeliť nitroglycerín od použitých kyselín.",8131.14
Occupation,http://data.europa.eu/esco/occupation/01ffb917-98dc-48c1-91ad-93c4104e791d,2149,biomedicínsky inžinier/biomedicínska inžinierka,"biomedicínsky inžinier
biomedicínska inžinierka",,released,2016-07-05T16:16:38Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Biomedicínski inžinieri spájajú znalosť inžinierskych princípov a biologických objavov na účely vývoja liečebných postupov, liekov a všeobecnej zdravotnej starostlivosti. Vytvárajú riešenia, ktoré siahajú od zlepšenia zložiek v konvenčných liekoch až po vývoj implantátov a ošetrenie tkanív.",2149.4.1
Occupation,http://data.europa.eu/esco/occupation/021663ca-a367-472e-a1f0-6d8ab5b2d860,3412,zákonný zástupca/zákonná zástupkyňa,"zákonná zástupkyňa
sociálny kurátor
zákonný zástupca
sociálna kurátorka",,released,2017-02-23T12:35:15Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Zákonní zástupcovia právne zastupujú maloleté deti, osoby s mentálnym postihnutím alebo nespôsobilé staršie osoby v osobnom živote. Spravujú majetok svojich zverencov, starajú sa o ich každodenné financie a pomáhajú im zabezpečovať zdravotné a sociálne potreby.",3412.2
Occupation,http://data.europa.eu/esco/occupation/02375132-3290-4221-bf55-d93ec61a3bf3,7318,tkáč/tkáčka,"tkáč
tkáčka",,released,2017-01-17T11:54:00Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Tkáči sa venujú tkaniu na tradičných ručne obsluhovaných tkáčskych strojoch (na tkanie hodvábu, kobercov až po žakár). Monitorujú stav strojov a kvalitu tkaniny, napríklad tkaniny na výrobu odevov, domáceho textilu alebo na technické konečné použitie. Vykonávajú mechanickú prácu na strojoch, ktoré vyrábajú z priadze textílie ako prikrývky, koberce, uteráky a odevné doplnky. Opravujú poruchy tkáčskych stavov a vypĺňajú kontrolné listy.",7318.6
Occupation,http://data.europa.eu/esco/occupation/02447817-ea01-4d8b-b09c-8bc128e447e6,7122,obkladač/obkladačka,"obkladačka
obkladač",,released,2017-01-17T13:15:02Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Obkladači inštalujú obkladačky na steny a podlahy. Režú ich na požadované veľkosti a tvary, pripravujú povrch a inštalujú ich na steny tak, aby boli rovné. Obkladači sa môžu venovať aj tvorivým a umeleckým projektom, súčasťou ktorých je tvorba mozaík.",7122.4
Occupation,http://data.europa.eu/esco/occupation/0249b723-1d20-4ff9-8623-d20b98d0b4a4,1420,vedúci/vedúca predajne obuvi a koženej galantérie,"vedúci predajne obuvi a koženej galantérie
vedúca predajne obuvi a koženej galantérie",,released,2016-07-05T17:16:48Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations",Vedúci predajní obuvi a koženej galantérie majú zodpovednosť za činnosti a zamestnancov v špecializovaných predajniach.,1420.4.38
Occupation,http://data.europa.eu/esco/occupation/02609ece-cea3-43fa-bf38-b6fb821f28b2,3339,riaditeľ/riaditeľka cestovných agentov,"manažér pracovníkov cestovnej kancelárie
manažérka usporiadateľov zájazdov
riaditeľ tour operátorov
riaditeľka tour operátorov
manažérka pracovníkov cestovnej kancelárie
riaditeľ cestovných agentov
riaditeľka cestovných agentov
manažér prevádzkovateľov ciest",,released,2016-07-05T16:59:24Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations",Riaditelia cestovných agentov sú zodpovední za riadenie zamestnancov a za činnosti v rámci cestovných kancelárií týkajúce sa organizovania balíkov cestovných služieb a iných služieb cestovného ruchu.,3339.10
Occupation,http://data.europa.eu/esco/occupation/026401a9-7d56-4d7b-8052-38985ddbeafa,6123,včelár/včelárka,"majiteľ úľa
chovateľ včiel
včelár
výrobca medu
chovateľka včiel
výrobkyňa medu
včelárka
odborníčka vo včelárstve
odborník vo včelárstve
majiteľka úľa",,released,2016-07-05T13:36:28Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",Včelári dohliadajú na chov a každodennú starostlivosť o včely. Dbajú na zdravie a dobré životné podmienky včiel.,6123.1
Occupation,http://data.europa.eu/esco/occupation/0264b794-3771-47aa-a675-78bf13b62ee7,3342,odborný administratívny asistent v právnej oblasti/odborná administratívna asistentka v právnej oblasti,"odborný administratívny asistent v právnej oblasti
odborná administratívna asistentka v právnej oblasti",,released,2017-01-17T13:06:39Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Odborní administratívni asistenti v právnej oblasti vykonávajú každodennú administratívnu činnosť spoločností, notárskych kancelárií a spoločností. Vykonávajú činnosti, ako sú písanie e-mailov, telefonovanie a písanie na stroji/počítači. Kombinujú tieto činnosti so špecifickými znalosťami a chápaním postupov a zákonníkov, ktoré sa spravujú v právnych záležitostiach týkajúcich sa podnikania.",3342.2
Occupation,http://data.europa.eu/esco/occupation/026a5233-cad9-4b1d-8852-22c2685ab34e,3134,operátor/operátorka systému ropných čerpadiel,"operátor systému ropných čerpadiel
operátorka systému ropných čerpadiel",,released,2016-07-05T17:07:33Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Operátori systému ropných čerpadiel obsluhujú čerpadlá, ktoré zabezpečujú plynulé prečerpávanie ropy a odvodených výrobkov. Monitorujú prietok v rámci potrubia v rafinérii a skúšajú zariadenie, aby sa zabezpečila minimálna poruchovosť. Operátori systému čerpadiel pracujú vo vysoko automatizovanej kontrolnej miestnosti, kde komunikujú s ostatnými pracovníkmi na účely koordinácie činnosti čerpadiel. Operátori systému čerpadiel vykonávajú malé opravy a údržbu a podľa požiadavky podávajú správy.",3134.4
Occupation,http://data.europa.eu/esco/occupation/029a5b78-4d1c-4cf9-a2d2-bb8d8729b8a3,8153,pracovník/pracovníčka vo výrobe ochranných pracovných odevov,"pracovník vo výrobe ochranných pracovných odevov
pracovníčka vo výrobe ochranných pracovných odevov",,released,2016-10-21T10:19:44Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Pracovníci vo výrobe ochranných pracovných odevov vyrábajú osobné ochranné prostriedky (OOP) vyrobené z textílií. Vyrábajú odevy odolné voči rôznym nebezpečenstvám (napr. tepelné, fyzikálne, elektrické, biologické a chemické atď.), výstražné reflexné odevy, odevy chrániace pred chladom, zimou, dažďom, UV slnečným žiarením atď. Riadia sa normami a posudzujú plnenie požiadaviek.",8153.1.5
