conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,regulatedProfessionNote,scopeNote,definition,inScheme,description,code
Occupation,http://data.europa.eu/esco/occupation/00ab29a3-6d4a-4df9-b46d-de31069e36e8,2165,rudarski inženir/rudarska inženirka,"rudarska inženirka
rudniška inženirka
rudniški inženir
rudarski inženir","rudarska inžinirka
rudarski inžinir
rudniška inžinirka
rudniški inžinir",released,2016-07-05T17:09:16Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",Rudarski inženirji/rudarske inženirke pripravljajo in vzdržujejo rudarske načrte v skladu z zakonskimi in upravljalnimi zahtevami. Vodijo evidence o fizičnem napredku rudarskih dejavnosti ter proizvodnji rude ali mineralov.,2165.4.2
Occupation,http://data.europa.eu/esco/occupation/00ab5610-e715-428f-99f6-b1e5e469dbcd,2263,strokovnjak/strokovnjakinja za varno ravnanje z živili,"strokovnjakinja za varno ravnanje z živili
živilska inšpektorica
strokovnjak za varnost živil
strokovnjak za varnost hrane
živilski inšpektor
strokovnjakinja za varnost hrane
strokovnjak za varno ravnanje z živili
strokovnjakinja za varnost živil",,released,2017-02-02T10:19:58Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",Strokovnjaki/strokovnjakinje za varno ravnanje z živili organizirajo in izvajajo postopke za preprečevanje težav na področju varnega ravnanja z živili. Zagotavljajo skladnost s predpisi.,2263.2
Occupation,http://data.europa.eu/esco/occupation/00c8d1cf-24f2-47d1-9f10-765e1c102811,7233,mehanik kmetijskih strojev in naprav/mehaničarka kmetijskih strojev in naprav,"mehaničarka kmetijske opreme
mehanik kmetijskih strojev in naprav
tehnik kmetijskih naprav
mehanik kmetijskih in delovnih strojev
mehanik kmetijske opreme
tehnik kmetijskih strojev
mehaničarka kmetijskih strojev in naprav
tehnica kmetijskih naprav
mehaničarka kmetijskih in delovnih strojev
tehnica kmetijskih strojev",,released,2016-10-17T15:09:30Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Mehaniki kmetijskih strojev in naprav vzdržujejo, obnavljajo in popravljajo kmetijske stroje in naprave.",7233.8
Occupation,http://data.europa.eu/esco/occupation/00cee175-1376-43fb-9f02-ba3d7a910a58,8331,voznik/voznica avtobusa,"voznica avtobusa
voznik avtobusa",,released,2017-01-17T14:31:26Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Vozniki avtobusov upravljajo avtobuse, zaračunavajo vožnjo in skrbijo za potnike.",8331.1
Occupation,http://data.europa.eu/esco/occupation/00fdad73-4551-4e43-b256-1d4a3759db1e,1324,vodja izvoza in uvoza mesa in mesnih izdelkov,"področni vodja izvoza mesa in mesnih izdelkov
vodja izvoza mesa in mesnih izdelkov
vodja uvoza mesa in mesnih izdelkov
področna vodja izvoza mesa in mesnih izdelkov",,released,2016-07-05T17:29:24Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations",Vodje izvoza in uvoza mesa in mesnih izdelkov uvajajo in vzdržujejo postopke za čezmejno poslovanje z usklajevanjem notranjih in zunanjih strank.,1324.3.2.22
Occupation,http://data.europa.eu/esco/occupation/01205776-db8d-4588-a6a6-56d0b9c660a9,2422,strokovnjak/strokovnjakinja za stanovanjsko politiko,"strokovnjak za stanovanjsko politiko
strokovnjakinja za stanovanjsko politiko",,released,2017-01-17T14:48:59Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Strokovnjaki za stanovanjsko politiko raziskujejo, analizirajo in razvijajo stanovanjske politike, ki vsem omogočajo cenovno dostopna in ustrezna stanovanja. Te politike izvajajo za izboljšanje stanovanjskega položaja prebivalstva z ukrepi, kot so gradnja cenovno dostopnih stanovanj, podpora pri nakupu nepremičnine in izboljšanje razmer v obstoječih stanovanjskih objektih. Strokovnjaki za stanovanjsko politiko tesno sodelujejo s partnerji, zunanjimi organizacijami ali drugimi deležniki in jih o svojem delu redno obveščajo.",2422.10.8
Occupation,http://data.europa.eu/esco/occupation/01484951-15e6-4b88-a20f-1201868d36a0,3434,vodja kuhinje,"glavna kuharica
glavni kuhar
kuharica
kuhar",,released,2017-01-26T13:00:06Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Vodje kuhinje upravljajo kuhinjo za nadzor nad pripravo, kuhanjem in strežbo hrane.",3434.1.1
Occupation,http://data.europa.eu/esco/occupation/0152b59d-5005-470c-9273-ef321477d8dc,8131,upravljavec/upravljavka stroja za kemično obdelavo netkanih tekstilij,"upravljavka stroja za kemično obdelavo netkanih tekstilij
upravljavec stroja za kemično obdelavo netkanih tekstilij",,released,2016-07-05T17:02:36Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",Upravljavci strojev za kemično obdelavo netkanih tekstilij izvajajo kemične postopke obdelave takih tekstilij.,8131.15
Occupation,http://data.europa.eu/esco/occupation/01649ae9-22ee-4dba-83a8-3a2c51fbbe95,1345,dekan/dekanica visoke šole,"vodja visokošolske institucije
dekanica visoke šole
dekan visoke šole",,released,2016-10-20T15:41:50Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Dekani/dekanice visokih šol upravljajo vsakodnevne dejavnosti visoke šole, kot je višja ali poklicna šola. Dekani/dekanice visokih šol sprejemajo odločitve v zvezi s sprejemom in so odgovorni za izpolnjevanje standardov učnih načrtov, ki omogočajo akademski razvoj študentov. Upravljajo osebje, šolski proračun, programe univerzitetnih kampusov in nadzorujejo komunikacijo med oddelki. Zagotavljajo tudi, da institucija izpolnjuje nacionalne zahteve glede izobrazbe, določene z zakonom.",1345.1.5
Occupation,http://data.europa.eu/esco/occupation/0181835d-dd00-49e2-9fc4-e1382a65957f,3123,delovodja/delovodkinja pri polaganju izolacije,"delovodkinja pri polaganju izolacije
delovodja pri polaganju izolacije",,released,2016-07-05T16:01:57Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",Delovodje pri polaganju izolacije spremljajo polaganje izolacije. Dodeljujejo naloge in sprejemajo hitre odločitve za reševanje težav.,3123.1.13
Occupation,http://data.europa.eu/esco/occupation/01989dd8-36c0-43cc-a82d-2bfc409de9c4,2149,inženir/inženirka za demontažo,"inženirka za razstavljanje
inženir za demontažo
inženir za razstavljanje
inženirka za demontažo",,released,2016-07-05T16:23:14Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Inženirji/inženirke za demontažo raziskujejo in načrtujejo optimalni način za demontažo industrijske opreme, strojev in objektov, ki so dosegli fazo izrabljenosti. Analizirajo potrebno delo in pripravljajo časovne načrte za različne dejavnosti. Dajejo navodila vodjam skupin in nadzorujejo njihovo delo.",2149.6
Occupation,http://data.europa.eu/esco/occupation/01a83071-6533-4675-b2da-f0c6d02669f5,3315,škodni referent/škodna referentka,"inšpektorica zavarovalniških zahtevkov
škodna referentka
škodni referent
Inšpektor zavarovalniških zahtevkov
agent za poravnavo škode
agentka za poravnavo škode",,released,2017-01-17T13:28:05Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Škodni referenti zagotovijo, da se vsi zahtevki iz naslova zavarovanja pravilno obravnavajo in da se plačilo za utemeljene zahtevke izplača zavarovalcem. Uporabljajo statistične podatke in poročila, da izračunajo in po potrebi prilagodijo zahtevke, komunicirajo z imetniki zavarovalne police in jih usmerjajo ter spremljajo obravnavo zahtevka.",3315.3
Occupation,http://data.europa.eu/esco/occupation/01bcac9f-7881-4664-bd63-dea700e3b117,1223,vodja razvoja oblačil,"vodja razvoja v proizvodnji oblačil
menedžer za razvoj oblačil
menedžerka za razvoj oblačil
vodja razvoja izdelkov",,released,2016-07-05T17:13:21Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Vodje razvoja oblačil opredelijo idejne zasnove proizvoda, tako da bo izdelek ustrezal ciljni skupini potrošnikov in bo skladen s splošno strategijo trženja. Sprejemajo znanstvene ugotovitve in specifikacije za vodenje predstavitev in izvajanje vseh ustreznih sezonskih in strateških zasnov, vključno z distribucijo na podlagi kanalov, proizvodov, uvajanja novih barv in asortimentov blaga. Uresničujejo in izvršujejo proračun. Upravljajo in izvajajo proizvodni program in življenjsko dobo kategorije od določanja zasnove prek prodaje in distribucije, prispevanja k raziskavi trga, trendov industrije, da bi vplivali na zasnove in proizvode v kategoriji.",1223.2.1.1
Occupation,http://data.europa.eu/esco/occupation/01da600c-ddb3-4a37-95e9-5301b459ae90,8131,upravljavec/upravljavka ločevalnika nitroglicerina,"upravljavka ločevalnika nitroglicerina
upravljavka separatorja nitroglicerina
upravljavec ločevalnika nitroglicerina
upravljavec separatorja nitroglicerina",,released,2016-07-05T17:07:00Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Upravljavci ločevalnikov nitroglicerina vzdržujejo gravitacijski ločevalnik, ki se uporablja pri predelavi eksplozivov, nadzoru temperatur in toka tekočin, da bi nitroglicerin ločevali od porabljenih kislin.",8131.14
Occupation,http://data.europa.eu/esco/occupation/01ffb917-98dc-48c1-91ad-93c4104e791d,2149,biomedicinski inženir/biomedicinska inženirka,"inženir biomedicine
inženirka laboratorijske biomedicine
biomedicinski inženir
biomedicinska inženirka
inženirka biomedicine
inženir laboratorijske biomedicine",,released,2016-07-05T16:16:38Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Biomedicinski inženirji/biomedicinske inženirke združujejo poznavanje tehničnih načel in bioloških odkritij pri razvoju zdravljenja, zdravil in splošnega zdravstvenega varstva. Razvijajo lahko rešitve, ki obsegajo vse od izboljšanja sestavnih delov tradicionalnih zdravil do razvoja vsadkov in zdravljenja tkiva.",2149.4.1
Occupation,http://data.europa.eu/esco/occupation/021663ca-a367-472e-a1f0-6d8ab5b2d860,3412,skrbnik/skrbnica,"rejnica
skrbnik mladoletne osebe
skrbnik
skrbnica
skrbnica mladoletne osebe
rejnik
zakonita skrbnica
zakoniti skrbnik",,released,2017-02-23T12:35:15Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Skrbniki zakonito pomagajo in nudijo podporo mladoletnim otrokom, duševno prizadetim osebam ali starejšim odraslim, ki niso sposobni odločati o sebi, v njihovem zasebnem življenju. Upravljajo lahko njihovo premoženje, pomagajo pri vsakodnevnem finančnem upravljanju in zdravstvenih ali socialnih potrebah varovanca.",3412.2
Occupation,http://data.europa.eu/esco/occupation/02375132-3290-4221-bf55-d93ec61a3bf3,7318,tkalec/tkalka,"tkalec
tkalka",,released,2017-01-17T11:54:00Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Tkalci upravljajo postopek tkanja na tradicionalnih napravah za ročno tkanje (od svile do preprog, od gladkega do žakardnega). Spremljajo kakovost blaga in stanje strojev, kot so tkanine za oblačila, za uporabo v gospodinjstvu ali za tehnično končno uporabo. Izvajajo mehanična dela na strojih, ki preoblikujejo prejo v tkanine, kot so odeje, preproge, brisače in oblačila. Odpravijo okvare statev, ki jih sporoči tkalec, in izpolnijo obrazec o pregledu statev.",7318.6
Occupation,http://data.europa.eu/esco/occupation/02447817-ea01-4d8b-b09c-8bc128e447e6,7122,polagalec/polagalka keramičnih ploščic,"polagalka keramičnih ploščic
keramičarka
keramičar
polagalec keramičnih ploščic",,released,2017-01-17T13:15:02Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Polagalci keramičnih ploščic polagajo ploščice na stene in tla. Ploščice razrežejo na pravo velikost in obliko, pripravijo površino ter ravno položijo ploščice na predvideno mesto. Polagalci keramičnih ploščic lahko sprejmejo tudi ustvarjalne in umetniške projekte s polaganjem mozaika.",7122.4
Occupation,http://data.europa.eu/esco/occupation/0249b723-1d20-4ff9-8623-d20b98d0b4a4,1420,vodja trgovine s čevlji in usnjeno galanterijo,"vodja prodajalne čevljev
vodja trgovine z obutvijo
vodja trgovine s čevlji
vodja usnjene galanterije",poslovodja trgovine s šuhi,released,2016-07-05T17:16:48Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations",Vodje trgovin s čevlji in usnjeno galanterijo so odgovorni za dejavnosti in osebje v specializiranih trgovinah.,1420.4.38
Occupation,http://data.europa.eu/esco/occupation/02609ece-cea3-43fa-bf38-b6fb821f28b2,3339,vodja organizatorjev potovanj,"direktor potovalne agencije
direktor turistične agencije
nadzornik organizacije potovanj
vodja organizacije potovanj
vodja organizatorja potovanj
direktorica potovalne agencije
direktorica turistične agencije",,released,2016-07-05T16:59:24Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Vodje organizatorjev potovanj so odgovorni za vodenje zaposlenih in za dejavnosti v okviru organizatorjev potovanj, ki se nanašajo na organizacijo paketnih potovanj in drugih turističnih storitev.",3339.10
Occupation,http://data.europa.eu/esco/occupation/026401a9-7d56-4d7b-8052-38985ddbeafa,6123,čebelar/čebelarka,"rejec čebel
čebelarka
čebelar
rejka čebel",,released,2016-07-05T13:36:28Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",Čebelarji nadzoruje vzrejo in vsakodnevno oskrbo čebel. Skrbijo za zdravje in dobro počutje čebel.,6123.1
Occupation,http://data.europa.eu/esco/occupation/0264b794-3771-47aa-a675-78bf13b62ee7,3342,poslovni pravni sekretar/poslovna pravna sekretarka,"pravna sekretarka
pravni sekretar
poslovna pravna sekretarka
poslovni pravni sekretar",,released,2017-01-17T13:06:39Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Poslovni pravni sekretarji opravljajo vsakodnevne upravne naloge podjetij, uradov notarjev in družb. Opravljajo dejavnosti, kot so pisanje dopisov, odgovarjanje na klice in tipkanje. Te dejavnosti združujejo s posebnim poznavanjem in razumevanjem postopkov v pravnih poslovnih zadevah.",3342.2
Occupation,http://data.europa.eu/esco/occupation/026a5233-cad9-4b1d-8852-22c2685ab34e,3134,upravljavec/upravljavka sistema za črpanje nafte,"upravljavec sistema za črpanje nafte
upravljavka sistema za črpanje nafte",,released,2016-07-05T17:07:33Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Upravljavci sistemov za črpanje nafte skrbijo za črpalke, ki omogočajo neovirano kroženje nafte in naftnih derivatov. Spremljajo pretok znotraj cevi v rafineriji in preskušajo opremoza zagotavljanje nemotenega delovanja. Upravljavci sistemov za črpanje nafte delajo v visoko avtomatizirani kontrolni sobi, kjer komunicirajo z drugimi delavci s ciljem usklajevanja dejavnosti črpalke. Upravljavci sistemov za črpanje nafte izvajajo manjša popravila in vzdrževanje ter poročajo, kot je zahtevano.",3134.4
