conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,regulatedProfessionNote,scopeNote,definition,inScheme,description,code
Occupation,http://data.europa.eu/esco/occupation/02375132-3290-4221-bf55-d93ec61a3bf3,7318,Tecelão/Tecelã,"Tecelão
Tecelã",,released,2017-01-17T11:54:00Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Os tecelões operam o processo de tecelagem em teares manuais tradicionais (desde seda a tapetes, de tecidos planos a Jacquard). Controlam a qualidade dos tecidos e o estado das máquinas, tais como tecidos para vestuário, têxteis para o lar ou usos técnicos finais. Procedem a trabalhos mecânicos em máquinas que convertem fios em tecidos, tais como cobertores, tapetes, toalhas e material de vestuário. Reparam as avarias em teares, comunicadas pelos tecelões, e preenchem as fichas de controlo das máquinas.",7318.6
Occupation,http://data.europa.eu/esco/occupation/02447817-ea01-4d8b-b09c-8bc128e447e6,7122,Assentador de azulejo e tijoleira/Assentadora de azulejo e tijoleira,"Assentadora de azulejo e tijoleira
Assentador de azulejo e tijoleira",,released,2017-01-17T13:15:02Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Os assentadores de azulejo e tijoleira instalam azulejo e tijoleira em paredes e pavimentos. Cortam o azulejo e tijoleira com a forma e o tamanho corretos, preparam a superfície e colocam-nos no sítio nivelados e retos. Os assentadores de azulejo e tijoleira também podem realizar projetos criativos e artísticos, e alguns assentam mosaicos.",7122.4
Occupation,http://data.europa.eu/esco/occupation/0249b723-1d20-4ff9-8623-d20b98d0b4a4,1420,Gerente de marroquinaria,"Sapateira
Gerente de loja de artigos de cabedal
Correeiro
Sapateiro
Correeira
Gerente de sapataria e correaria",,released,2016-07-05T17:16:48Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations",Os gerentes de marroquinaria assumem a responsabilidade pelas atividades e pelo pessoal em lojas especializadas.,1420.4.38
Occupation,http://data.europa.eu/esco/occupation/02609ece-cea3-43fa-bf38-b6fb821f28b2,3339,Gerente de organizadora de excursões,"Gestor de excursões
Gerente de organizadora de excursões
Gestora de excursões",,released,2016-07-05T16:59:24Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations",Os gerentes de organizadores de excursões são responsáveis pela gestão dos trabalhadores e das atividades dos operadores turísticos relacionadas com a organização de pacotes de viagens e outros serviços turísticos.,3339.10
Occupation,http://data.europa.eu/esco/occupation/026401a9-7d56-4d7b-8052-38985ddbeafa,6123,Apicultor/Apicultora,"Meliponicultor
Meliponicultora
Apicultor
Apicultora
Criador de abelhas
Criadora de abelhas",,released,2016-07-05T13:36:28Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",Os apicultores supervisionam a produção e o cuidado diário das abelhas. Zelam pela saúde e pelo bem-estar das abelhas.,6123.1
Occupation,http://data.europa.eu/esco/occupation/0264b794-3771-47aa-a675-78bf13b62ee7,3342,Assistente administrativo de serviços jurídicos/Assistente administrativa de serviços jurídicos,"Assistente administrativo de serviços jurídicos
Assistente administrativa de serviços jurídicos",,released,2017-01-17T13:06:39Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Os assistentes administrativos de serviços jurídicos exercem as atividades administrativas diárias de sociedades, gabinetes de notários públicos e empresas. Executam atividades como a redação de mensagens de correio eletrónico, o atendimento de chamadas telefónicas e datilografia/digitação informática. Combinam estas atividades com conhecimentos específicos e a compreensão dos procedimentos e códigos utilizados no âmbito dos serviços jurídicos.",3342.2
Occupation,http://data.europa.eu/esco/occupation/026a5233-cad9-4b1d-8852-22c2685ab34e,3134,Operador de sistema de bombas de petróleo/Operadora de sistemas de bombas de petróleo,Operadora de sistemas de bombas de petróleo,,released,2016-07-05T17:07:33Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Os operadores de sistemas de bombas de petróleo vigiam e controlam as bombas que mantêm a perfeita circulação do petróleo e de produtos derivados. Controlam o fluxo nas condutas de uma refinaria e testam o equipamento a fim de assegurar o mínimo de perturbações. Os operadores de sistemas de bombas trabalham a partir de uma sala de controlo altamente automatizada, onde comunicam com outros trabalhadores para coordenar as atividades da bomba. Os operadores de sistemas de bombas procedem a pequenas reparações e operações de manutenção, comunicando eventuais ocorrências conforme necessário.",3134.4
Occupation,http://data.europa.eu/esco/occupation/029a5b78-4d1c-4cf9-a2d2-bb8d8729b8a3,8153,Confecionador de vestuário de proteção/Confecionadora de vestuário de proteção,"Confecionador de vestuário de proteção
Confecionadora de vestuário de proteção",,released,2016-10-21T10:19:44Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Os confecionadores de vestuário de proteção produzem equipamento de proteção individual (EPI) fabricado a partir de têxteis. Produzem vestuário resistente a diferentes perigos (por exemplo, térmico, físico, elétrico, biológico, químico, etc.), vestuário térmico de grande visibilidade, de proteção contra o frio, chuva, radiação solar UV, etc. Cumprem normas e avaliam o cumprimento dos requisitos.",8153.1.5
Occupation,http://data.europa.eu/esco/occupation/02b5b7b0-b856-4ac7-924c-8c35c7880b2a,8122,Operador de máquinas de revestimento de metais/Operadora de máquinas de revestimento de metais,"Operador de máquinas de revestimento de metais
Operadora de máquinas de revestimento de metais",,released,2016-07-05T17:07:57Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Os operadores de máquinas de revestimento de metais instalam e asseguram o correto funcionamento de máquinas de revestimento que cobrem produtos metálicos com uma camada fina de cobertura de materiais, tais como verniz, esmalte, cobre, níquel, zinco, cádmio, crómio ou outros acabamentos metálicos, a fim de proteger ou decorar as superfícies dos produtos metálicos. Gerem todas as estações de máquinas de revestimento em múltiplas máquinas de revestimento.",8122.3
Occupation,http://data.europa.eu/esco/occupation/02bd7cac-8263-4425-b03d-19001ffe8787,6221,Responsável pelas unidades de incubação em aquicultura,,,released,2016-07-05T13:32:21Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Os responsáveis pelas unidades de incubação em aquicultura planeiam, dirigem e coordenam a produção em operações de aquicultura de grande escala para criar peixe e marisco, desenvolvendo estratégias de criação em aquicultura utilizando vários tipos de técnicas de reprodução. Controlam a reprodução e as fases iniciais do ciclo de vida das espécies cultivadas. Supervisionam a incubação, as técnicas de alimentação precoce e de criação das espécies cultivadas.",6221.3
