conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,regulatedProfessionNote,scopeNote,definition,inScheme,description,code
Occupation,http://data.europa.eu/esco/occupation/00913533-5237-4870-9003-d1cb806603c9,1420,kierownik sklepu z papierosami i artykułami dla palaczy,"kierownik sklepu z cygarami
kierownik sklepu z tytoniem",,released,2016-07-05T17:19:23Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations",Kierownicy sklepów z papierosami i artykułami dla palaczy przyjmują na siebie odpowiedzialność za działania i personel w wyspecjalizowanych sklepach.,1420.4.42
Occupation,http://data.europa.eu/esco/occupation/009d29de-5872-43be-8d9b-abd27f8c99f1,5249,"pracownik obsługi wypożyczalni pozostałych maszyn, urządzeń oraz dóbr materialnych",,,released,2016-07-05T17:20:20Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Pracownicy obsługi wypożyczalni pozostałych maszyn, urządzeń oraz dóbr materialnych są odpowiedzialni za wynajem sprzętu i określanie konkretnych okresów ich użytkowania. Dokumentują zawierane transakcje, ubezpieczenia i płatności.",5249.2.1
Occupation,http://data.europa.eu/esco/occupation/00ab29a3-6d4a-4df9-b46d-de31069e36e8,2165,inżynier geodeta - geodezja górnicza,,,released,2016-07-05T17:09:16Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",Inżynierowie geodeci (geodezja górnicza) przygotowują i utrzymują plany górnicze zgodnie z wymogami ustawowymi i wymogami w zakresie zarządzania. Prowadzą oni rejestr postępów w zakresie czynności górniczych oraz w zakresie wydobycia rudy lub minerałów.,2165.4.2
Occupation,http://data.europa.eu/esco/occupation/00ab5610-e715-428f-99f6-b1e5e469dbcd,2263,specjalista ds. bezpieczeństwa żywności,ekspert ds. bezpieczeństwa żywności,,released,2017-02-02T10:19:58Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",Specjaliści ds. bezpieczeństwa żywności organizują procesy i wdrażają procedury w celu uniknięcia problemów związanych z bezpieczeństwem żywności. Działają zgodnie z przepisami.,2263.2
Occupation,http://data.europa.eu/esco/occupation/00c8d1cf-24f2-47d1-9f10-765e1c102811,7233,technik maszyn rolniczych,"mechanik maszyn rolniczych
technik rolniczych maszyn
mechanik sprzętu rolniczego
technik sprzętu rolniczego
technicy maszyn rolniczych
technik maszyn rolnych",,released,2016-10-17T15:09:30Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Technicy maszyn rolniczych dokonują konserwacji, remontów i napraw urządzeń i maszyn rolniczych.",7233.8
Occupation,http://data.europa.eu/esco/occupation/00cee175-1376-43fb-9f02-ba3d7a910a58,8331,kierowca autobusu,kierowca autobusu komunikacji miejskiej,,released,2017-01-17T14:31:26Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Kierowcy autobusów obsługują autobusy lub autokary, pobierają opłaty i opiekują się pasażerami.",8331.1
Occupation,http://data.europa.eu/esco/occupation/00fdad73-4551-4e43-b256-1d4a3759db1e,1324,kierownik do spraw importu i eksportu mięsa i produktów mięsnych,,,released,2016-07-05T17:29:24Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Kierownicy do spraw importu i eksportu mięsa i produktów mięsnych wdrażają i utrzymują procedury dla transgranicznej działalności gospodarczej, koordynując działania stron wewnętrznych i zewnętrznych.",1324.3.2.22
Occupation,http://data.europa.eu/esco/occupation/01205776-db8d-4588-a6a6-56d0b9c660a9,2422,specjalista ds. polityki mieszkaniowej,referent ds. polityki mieszkaniowej,,released,2017-01-17T14:48:59Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Specjaliści ds. polityki mieszkaniowej badają, analizują i opracowują polityki mieszkaniowe, które zapewniają wszystkim przystępne cenowo i odpowiednie warunki mieszkaniowe. Wdrażają wspomniane polityki w celu poprawy sytuacji mieszkaniowej ludności za pomocą takich środków, jak tworzenie przystępnych cenowo mieszkań, wspieranie nabywania nieruchomości oraz poprawa warunków w istniejących budynkach. Specjaliści ds. polityki mieszkaniowej ściśle współpracują z partnerami, organizacjami zewnętrznymi i innymi zainteresowanymi podmiotami i regularnie przekazują im aktualne informacje.",2422.10.8
Occupation,http://data.europa.eu/esco/occupation/01484951-15e6-4b88-a20f-1201868d36a0,3434,pierwszy szef kuchni,"główny szef kuchni
przełożony szef kuchni
naczelny szef kuchni",,released,2017-01-26T13:00:06Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Pierwsi szefowie kuchni zarządzają kuchnią, nadzorując przygotowanie, gotowanie i wydawanie żywności.",3434.1.1
Occupation,http://data.europa.eu/esco/occupation/0152b59d-5005-470c-9273-ef321477d8dc,8131,operator urządzeń do produkcji włóknin nietkanych,,,released,2016-07-05T17:02:36Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",Operatorzy urządzeń do produkcji włóknin nietkanych wykonują czynności związane z przetwarzaniem chemicznym włóknin nietkanych.,8131.15
Occupation,http://data.europa.eu/esco/occupation/01649ae9-22ee-4dba-83a8-3a2c51fbbe95,1345,rektor,"dyrektor placówki szkolnictwa wyższego
rektor politechniki
rektor uniwersytetu",,released,2016-10-20T15:41:50Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Rektorzy zarządzają bieżącą działalnością instytucji szkolnictwa wyższego, takiej jak uniwersytet lub szkoła zawodowa. Rektorzy podejmują decyzje w sprawie naboru i są odpowiedzialni za przestrzeganie standardów programu nauczania, które ułatwiają studentom rozwój akademicki. Zarządzają pracownikami, budżetem szkoły, programami na terenie kampusu oraz nadzorują komunikację między departamentami. Zapewniają również, że instytucja spełnia ustanowione prawem krajowe wymogi w zakresie edukacji.",1345.1.5
Occupation,http://data.europa.eu/esco/occupation/0181835d-dd00-49e2-9fc4-e1382a65957f,3123,brygadzista robót izolacyjnych,,,released,2016-07-05T16:01:57Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",Brygadziści robót izolacyjnych monitorują działania związane z izolacją. Przydzielają zadania i podejmują szybkie decyzje w celu rozwiązania problemów.,3123.1.13
Occupation,http://data.europa.eu/esco/occupation/01989dd8-36c0-43cc-a82d-2bfc409de9c4,2149,inżynier ds. demontażu i wyburzania obiektów,inżynier budownictwa - wyburzanie obiektów,,released,2016-07-05T16:23:14Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Inżynierowie ds. demontażu i wyburzania obiektów prowadzą badania i planują optymalny sposób demontażu urządzeń przemysłowych, maszyn i budynków, które osiągnęły etap wycofany z eksploatacji. Analizują oni wymagane prace i harmonogram poszczególnych operacji. Przekazują oni instrukcje kierownikom zespołów i nadzorują ich pracę.",2149.6
Occupation,http://data.europa.eu/esco/occupation/01a83071-6533-4675-b2da-f0c6d02669f5,3315,specjalista ds. obsługi roszczeń,likwidator szkód,,released,2017-01-17T13:28:05Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Specjaliści ds. obsługi roszczeń zapewniają, aby wszystkie roszczenia ubezpieczeniowe były odpowiednio obsługiwane oraz aby dokonywano płatności na rzecz ubezpieczonych z tytułu ważnych roszczeń. Wykorzystują dane statystyczne i sprawozdania, aby w razie potrzeby obliczyć i dostosować roszczenia, komunikują się z posiadaczami polis i wskazują im konieczne działania oraz monitorują postępy w obsłudze roszczeń.",3315.3
Occupation,http://data.europa.eu/esco/occupation/01bcac9f-7881-4664-bd63-dea700e3b117,1223,kierownik ds. rozwoju produktów w branży odzieżowej,"główny projektant
menedżer marki
dyrektor kolekcji
kierownik  ds. zakupów
kierownik projektu",,released,2016-07-05T17:13:21Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Kierownicy ds. rozwoju produktów w branży odzieżowej definiują pojęcia produktu, które są zgodne z docelowymi odbiorcami i ogólną strategią marketingową. Otrzymują oni ustalenia i specyfikacje w celu prowadzenia briefingów i wdrażania wszystkich odpowiednich koncepcji sezonowych i strategicznych, w tym dystrybucji według kanału, produktów, wprowadzeń kolorów oraz wyrobów sortowanych dla sprzedawanych towarów. Zapewniają oni realizację i wykonanie w ramach budżetu. Zarządzają i realizują cykl życia linii produktu i kategorii od określenia koncepcji przez sprzedaż i dystrybucję, udział w badaniach rynku, trendy przemysłowe mające wpływ na koncepcje i produkty kategorii.",1223.2.1.1
Occupation,http://data.europa.eu/esco/occupation/01da600c-ddb3-4a37-95e9-5301b459ae90,8131,operator separatora grawitacyjnego nitrogliceryny,,,released,2016-07-05T17:07:00Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Operatorzy separatorów grawitacyjnych nitrogliceryny konserwują separator grawitacyjny, używany w procesie przetwarzania materiałów wybuchowych, kontrolując temperaturę i przepływ cieczy, w celu oddzielenia nitrogliceryny od zużytych kwasów.",8131.14
Occupation,http://data.europa.eu/esco/occupation/01ffb917-98dc-48c1-91ad-93c4104e791d,2149,inżynier biocybernetyki i inżynierii biomedycznej,inżynier biomedyczny,,released,2016-07-05T16:16:38Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Inżynierowie biocybernetyki i inżynierii biomedycznej łączą wiedzę na temat zasad inżynieryjnych i odkryć biologicznych na potrzeby rozwoju leczenia, leków i ogólnej opieki zdrowotnej. Mogą oni opracowywać rozwiązania, począwszy od poprawy komponentów w tradycyjnych produktach leczniczych aż po procesy powstawania zagnieżdżonych zarodków, a także do leczenia tkanek.",2149.4.1
Occupation,http://data.europa.eu/esco/occupation/021663ca-a367-472e-a1f0-6d8ab5b2d860,3412,opiekun prawny,,,released,2017-02-23T12:35:15Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Opiekunowie prawni udzielają pomocy prawnej i wspomagają małoletnie dzieci, osoby upośledzone umysłowo lub ubezwłasnowolnione osoby dorosłe w życiu osobistym. Mogą zarządzać ich majątkiem, pomagać w codziennym zarządzaniu finansami i w zaspokojeniu potrzeb medycznych lub społecznych podopiecznego.",3412.2
Occupation,http://data.europa.eu/esco/occupation/02375132-3290-4221-bf55-d93ec61a3bf3,7318,tkacz,"tkaczka
operator krosien
operatorka krosien",,released,2017-01-17T11:54:00Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Tkacze realizują proces tkania przy użyciu tradycyjnych ręcznych maszyn tkackich (od jedwabiu po dywany, od splotów płaskich po żakardowe). Kontrolują jakość materiału i stan maszyn. Wytwarzają tkaniny takie jak tkaniny do produkcji odzieży i bielizny domowej lub do celów technicznych. Wykonują prace mechaniczne na maszynach wytwarzających tkaniny z przędzy, takie jak koce, dywany, ręczniki i materiały odzieżowe. Naprawiają krosna zgodnie z informacjami dostarczonymi przez tkacza i wypełniają arkusze kontroli krosna.",7318.6
Occupation,http://data.europa.eu/esco/occupation/02447817-ea01-4d8b-b09c-8bc128e447e6,7122,glazurnik,płytkarz kafelkarz,,released,2017-01-17T13:15:02Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Glazurnicy kładą płytki na ściany i podłogi. Tną płytki, aby uzyskać właściwy rozmiar i kształt, przygotowują powierzchnię i umieszczają płytki w miejscu, upewniając się, że są równo położone. Glazurnicy mogą również brać udział projektach artystycznych, które mogą obejmować wykonywanie mozaik.",7122.4
Occupation,http://data.europa.eu/esco/occupation/0249b723-1d20-4ff9-8623-d20b98d0b4a4,1420,kierownik sklepu obuwniczego,"kierownik zakładu szewskiego
kierownik sklepu z artykułami kaletniczymi
kierownik sklepu z artykułami skórzanymi",,released,2016-07-05T17:16:48Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations",Kierownicy sklepów obuwniczych przyjmują na siebie odpowiedzialność za działania i personel w wyspecjalizowanych sklepach.,1420.4.38
Occupation,http://data.europa.eu/esco/occupation/02609ece-cea3-43fa-bf38-b6fb821f28b2,3339,kierownik organizatorów wycieczek,"koordynator organizatorów wycieczek
menedżer ds. organizatorów wycieczek
menedżer organizatorów wycieczek
koordynator ds. organizatorów wycieczek
kierownik ds. organizatorów wycieczek",,released,2016-07-05T16:59:24Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations",Kierownicy organizatorów wycieczek są odpowiedzialni za zarządzanie pracownikami i działalność organizatorów wycieczek w związku z organizacją wycieczek i innych usług turystycznych.,3339.10
Occupation,http://data.europa.eu/esco/occupation/026401a9-7d56-4d7b-8052-38985ddbeafa,6123,pszczelarz,"hodowca zwierząt
pszczelarze
pszczelarka
hodowca pszczół",,released,2016-07-05T13:36:28Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",Pszczelarze nadzorują chów i codzienną opiekę nad pszczołami. Dbają o zdrowie i dobrostan pszczół.,6123.1
Occupation,http://data.europa.eu/esco/occupation/0264b794-3771-47aa-a675-78bf13b62ee7,3342,sekretarz prawny / sekretarka prawna,"sekretarka prawna
sekretarka w kancelarii prawnej
sekretarz w kancelarii prawnej
sekretarz prawny",,released,2017-01-17T13:06:39Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Sekretarze prawni / sekretarki prawne wykonują codzienne zadania administracyjne w firmach, biurach notariuszy i spółkach. Zajmują się takimi pracami, jak pisanie wiadomości e-mail, odpowiadanie na telefony oraz pisanie na klawiaturze. Wykonują te czynności w oparciu o wiedzę specjalistyczną oraz znajomość procedur i przepisów stosowanych w działach prawnych.",3342.2
Occupation,http://data.europa.eu/esco/occupation/026a5233-cad9-4b1d-8852-22c2685ab34e,3134,operator systemu pompowania ropy naftowej,,,released,2016-07-05T17:07:33Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Operatorzy systemu pompowania ropy naftowej zajmują się pompami, dzięki którym przepływ oleju i produktów pochodnych przebiega bez zakłóceń. Monitorują przepływ w rurociągach w rafinerii i wykonują testy maszyn i urządzeń w celu ograniczenia zakłóceń do minimum. Operatorzy systemu pompowania ropy naftowej pracują w wysoce zautomatyzowanej sterowni, gdzie komunikują się z innymi pracownikami w celu koordynowania pracy pomp. Operatorzy systemu pompowania ropy naftowej wykonują drobne naprawy i prace konserwacyjne oraz w razie potrzeby przedstawiają sprawozdania.",3134.4
Occupation,http://data.europa.eu/esco/occupation/029a5b78-4d1c-4cf9-a2d2-bb8d8729b8a3,8153,operator maszyn do produkcji odzieży ochronnej,,,released,2016-10-21T10:19:44Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Operatorzy maszyn do produkcji odzieży ochronnej wytwarzają środki ochrony osobistej (ŚOO) z materiałów włókienniczych. Wytwarzają odzież odporną na różne zagrożenia (np. termiczne, fizyczne, elektryczne, biologiczne, chemiczne itp.), odzież ocieplającą o dużej widoczności, chroniącą przed chłodem, zimnem, deszczem, promieniowaniem słonecznym UV itp. Przestrzegają norm i oceniają spełnienie wymogów.",8153.1.5
Occupation,http://data.europa.eu/esco/occupation/02b5b7b0-b856-4ac7-924c-8c35c7880b2a,8122,operator maszyn do powlekania metalu,operator maszyn do nakładania powłok na metale,,released,2016-07-05T17:07:57Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Operatorzy maszyn do powlekania metalu ustawiają i dozorują maszyny do powlekania, które powlekają produkty metalowe cienką powłoką z materiałów takich jak lakier, emalia, miedź, nikiel, cynk, kadm, chrom lub inny metal w celu ochrony lub dekorowania powierzchni wyrobów metalowych. Uruchamiają oni wszystkie stanowiska maszyn do powlekania na wielu maszynach do powlekania.",8122.3
Occupation,http://data.europa.eu/esco/occupation/02bd7cac-8263-4425-b03d-19001ffe8787,6221,menedżer wylęgarni ryb i skorupiaków,,,released,2016-07-05T13:32:21Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Menedżerowie wylęgarni ryb i skorupiaków zajmują się planowaniem, kierowaniem i koordynowaniem produkcji w ramach prowadzonych na dużą skalę operacji hodowli ryb i skorupiaków oraz opracowują strategie hodowli z wykorzystaniem różnych technik przeprowadzania tarła. Kontrolują rozmnażanie i wczesne etapy cyklu życia hodowanych gatunków. Nadzorują techniki inkubacji, wczesnego karmienia i wychowu hodowanych gatunków.",6221.3
Occupation,http://data.europa.eu/esco/occupation/02d4f153-8e43-444d-8bd4-8171d49eab12,7223,mechanik precyzyjny samochodowy,mechanik precyzyjny,,released,2016-07-05T16:54:08Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",Mechanicy precyzyjni samochodowi wytwarzają precyzyjne elementy przekładni oraz innych elementów napędowych. Korzystają z różnych maszyn obróbczych.,7223.8
